text,group
U no huat I also jialat,btohqsg
Don't tell me both buy the same blue chips also,btohqsg
Ok cc confirm don't have blackgold,btohqsg
I have le. Small small la,btohqsg
All the small small abit hmm,btohqsg
Pck why you recently so quiet,btohqsg
wow u shouting again. got 1.59 this time?,btohqsg
What is the fair value of AEM now after qtr 3 result?,btohqsg
Today Avarga play tricks on my eyes. Now you see it now you don’t. 😤,btohqsg
Thought you want buy when retrace,btohqsg
Too many times false alarm will come true one day one,btohqsg
When’s a good time to buy iFast?,btohqsg
Round off got 1.6 but is still not 1.6Like that how?,btohqsg
I think me and you same price,btohqsg
I aiming 26.I am holding at 24.6,btohqsg
Yeah. Got a bit spare cash so buy a bit more thinking can get out faster. End up still play catching. 😓,btohqsg
Now we look for best selling price!!! 30? 35?,btohqsg
Got 30 you should be happy le,btohqsg
Got 27 I already tempted to sell. My BBT delayed for so long.,btohqsg
This one never monitor that much only while I was contra then decide to pick up,btohqsg
Always buy up then sell down,btohqsg
Don't know what's the play also,btohqsg
Ya.  At least 43cents for me,btohqsg
When is avarga result? This week?,btohqsg
JT results coming out Thursday? Tomorrow can scoop at 92 and chiong to 128?,btohqsg
Lol I tot you will tell me to go sleep.,btohqsg
Which coin do you invest in?,btohqsg
Sorry I don’t know anything about this group  I want to know more,btohqsg
If u dunno why are u here since purpose of group is pinned and in name clearly,btohqsg
Why you so fierce to pretty girl?,btohqsg
Analyst report out $0.16.. close $0.097.. how to get it at $0.092? I won’t sell la.. see who will sell to u la,btohqsg
That day I want sell 87 nobody want buy,btohqsg
I 5 series I won't ask people fomo one la,btohqsg
Chasing high is never my thing learn my lesson from MT,btohqsg
Up to individual ba.. To me it is still cheap for reload since my siao Lang tp so far ahead,btohqsg
I jeep every retracement.. So heng lor.. Gamble pay off,btohqsg
I voted avarga cuz u all don’t wanan our samko hahaha,btohqsg
Wake up morning see red red,btohqsg
Haha  now florida turn sky blue,btohqsg
Too early florida will be toss up,btohqsg
only need watch out for Arizona  Nevada  Texas  Florida  Iowa  Ohio  Winconsin  Michigan  Pennsylvania to see who wins haha,btohqsg
Come on trump! Dont let mankind down,btohqsg
Texas and California holds the biggest votes.. Who is leading ?,btohqsg
Only hope is those Swing states....,btohqsg
Good morning Hustlepeople!QOTD:“Most buying are done when overall market looks green but the best and most rewarding picks would be those picked from a sea of red. Understand the value of the company always”– M.DCongrats JT holders. Hope it can kick start the next penny rally. The rallies get shorter each time. Always be nimble once you are in on a trade.Safe Trading ALWAYS everyone.Let’s go!PS: Always remember to have a cut loss in place. This will be the big difference between a small loss and a big loss that can wipe you out.,btohqsg
California and texas are always blue and red respectively,btohqsg
Need to look at swing states only. Like zane mentioned,btohqsg
2016 Trump win on California and Texas?,btohqsg
texas interesting this time  solid republican but might turn blue this time?,btohqsg
but trump won in 2016 because he got the swing states like florida  wisconsin  michigan  pennsylvania,btohqsg
