text,group
not too far from amk hub,btohqsg
No? Do Liao hard to type,btohqsg
Cuz pretty that’s why I wanna do,btohqsg
Need to send him the vm,btohqsg
Lol dunno how to read lol,btohqsg
I wanted to send the sohai vm,btohqsg
I also don’t think so ba,btohqsg
Now v bored and tired I’m gonna go sleep,btohqsg
Lol I’m going cbp tml for one of my cases,btohqsg
Unless u the one I’m going to collect urine from.,btohqsg
Collect n send to parkway east for testing,btohqsg
I can pee on you? I guess?,btohqsg
Just gonna spray all over him!,btohqsg
U all play very big. Scary,btohqsg
Don’t like that. Tmr I also gg back office till my last day liao,btohqsg
but i doubt will rain today,btohqsg
mai suay chui.. aku riding today,btohqsg
if kena ride ltr become see thru sia,btohqsg
not about showing neh neh n muscle,btohqsg
Now US got this great resignation wave. Where everyone is resigning lol,btohqsg
Use once before. Haven go buy back,btohqsg
Hahaha PS I didn’t read news,btohqsg
even apple store staffs oso on strike,btohqsg
ya xmas eve some 50 staffs decided not to turn up for work,btohqsg
Gg. Dk my new co will get affected or not,btohqsg
My new co  biggest market is in US,btohqsg
sg got their own management team de ma,btohqsg
😅 don’t like that curse leh,btohqsg
@leyBiTjust ask for fun laHonestly don’t have any,btohqsg
U took over@Jypancakesjob?? I just sent my resume to him last night tho & he MIA till now,btohqsg
U just said u not interested leh,btohqsg
Tt one chances are haven wake up la,btohqsg
Hahaha then u said it like you’re the agent,btohqsg
Confirm his life is not ur dream lol,btohqsg
After u mentioned later on will follow with PM,btohqsg
Hahahah I think he not allow to postCos the bot think he ad lol,btohqsg
Eh BITThat time u say what 3rd party phone cable good ah?My one cui,btohqsg
I keep thinking is Uncle 😅,btohqsg
I use their products for charging.,btohqsg
Lol still don’t want to change nick,btohqsg
Still dunno why his msg keep getting deleted lol,btohqsg
Slow leh. I use anker de table top brick5usb 1usb c lol,btohqsg
I use 24w charger and 20w,btohqsg
Lololol. The ad guy still dun get why he cannot talk,btohqsg
Haha the brick can give out 65w lolI charge my switch n laptop lol,btohqsg
U the one with the problem not the chat,btohqsg
Hmmm with your nick  hard to believe you 😝,btohqsg
I buy a stand charge my phone AirPods n watch one shot lol,btohqsg
Ipad use type c so still ok,btohqsg
Nope. Some no brand de.but works well enough,btohqsg
