text,group
Ah ok wait I go follow back,btohqsg
damn bad eh u laugh at people fall down,btohqsg
He was showing me a pic then fell down,btohqsg
U sure not u bomb him anot,btohqsg
No bro the floor bombed him,btohqsg
The floor got too many land mines,btohqsg
say what her grandmother remember my gf all,btohqsg
Ah  the classic grandmother grandfather story,btohqsg
WHY U EXPOSING OUR CHAT RN,btohqsg
yaosiu u text other ppl for fk,btohqsg
You think you chatting about Russian nuclear codes is it?,btohqsg
Sorry  offbeat but;Actually @dorifto_linie-@iamiggy-@shaneeeeeeeeeeeee-@refreshing_mintsI was reminded of this story  in Indian tradition during pre-colonial times  when a husband dies and the body is cremated  the wife who is alive would be pushed in and burnt alive too. This was to follow religious scripture that said that “when the Husband is terminated so is the wife”.Literally this is true. Cremate then together  and both is terminated. But a realisation came  and they stoped cremating the very-alive wife. If a husband dies the wife is terminated. This is true.The wife is no longer a wife.She is a widow. People followed  and still do (unfortunately) follow scripture blindly.With reference to the aforementioned  I think it is up to you to determine the meaning of current society and convention. Fuck whoever says you deserve better. You are entitled to happiness.,btohqsg
eh talk properly eh cb iggy cockroach lampah kia,btohqsg
@dorifto_linienow you know why it took so long to type.,btohqsg
Mmmm   i understand what was elaborated here,btohqsg
then what if the zabor die first,btohqsg
I do not understand shakespeare 😭😭,btohqsg
does the husband get pushed into the cremation too,btohqsg
That is beyond the perimeters of my knowledge  sorry.,btohqsg
I would suppose that there wasn’t anything written about it given the gender inequality.,btohqsg
u don’t have to. u aint getting any girls anyway,btohqsg
u dun let me see you,btohqsg
Lai i will appear in your eyes,btohqsg
Lesson seven actually. And I suppose I would tell you that.DON’T BE A CHEEBYE A CHEEBYE IS MEANT TO BE FUCKED.,btohqsg
Ya u r mine now. Come here gayboi,btohqsg
thats why u own apz also,btohqsg
i no open sg most famous tuning shop,btohqsg
i look up to tian wang C4107 🙏🙇‍♂️,btohqsg
Why kurt tay is C4107 ah,btohqsg
tian wang foo wei and c4107 seperare,btohqsg
because i dropped a ted talk,btohqsg
Ya i wish next time you stop being a cheebye,btohqsg
president teo n sierra dog face off,btohqsg
I think i know you but I don’t think we are on good terms  errrrr permission to dm?,btohqsg
can you stop messing around and hurry up and pass tp,btohqsg
get 3r party one can alr,btohqsg
i scared i kena mothership star,btohqsg
thats why got kawasaki also bro,btohqsg
Need to go find my Little India ginnas for molotov again,btohqsg
Eh i passed w 18 demerit,btohqsg
Eh FD2R zone alr B16B shaddup,btohqsg
i 32 they say below speed,btohqsg
He needs to learn how to use a condom.,btohqsg
sorry i do it natural the way it’s meant,btohqsg
Tell that to your kids HAHAH,btohqsg
the piss balloon gonna go crazy,btohqsg
hold it shut for a charged shot 🥰,btohqsg
Now that she called a loaded shot,btohqsg
Hey I know him! Papa is that you?,btohqsg
Brb i used to count cock hair now i count sperm,btohqsg
