text,group
I tot it should be the same no meh,btohqsg
I nvr pay this yr one yet,btohqsg
A&E 12 hours the patient die already sia,btohqsg
they really want u to be “patient” ya,btohqsg
🍟McDonald's🍟➡️ 1-For-1 Prosperity Burger (Chicken/ Beef)📆 16 - 19 Jan🕒 11am - 11:55pm💃 Redeem via McD app📍 All outlets❗️ 1 redemption per pax@goodlobang,btohqsg
Hi guys I need help in deciding which sch I shld go in,btohqsg
I got a 9-4 for my R5,btohqsg
Idk if I shld go TMJC or ASRJC,btohqsg
so I totally cancelled Ib and NYJC off,btohqsg
WAH THIS ONE MY BEST FRIEND,btohqsg
I js dk which jc I shld go,btohqsg
I spoke to the head to ask for special arrangement,btohqsg
Tmjc⁃ few portfolio opportunities⁃ New campus⁃ Banded class⁃ Less competitiveAsrjc⁃ can build portfolio⁃ Old campus⁃ Class not banded⁃ More competitive,btohqsg
ya can come find me n Y,btohqsg
This is what I got lah,btohqsg
does campus matter actually  bc im known for a hospital campus,btohqsg
Ngl RP more important than portfolio,btohqsg
I hear btr rp in tmjc,btohqsg
ASRJC: Mean 75.4  35.9% 80-90TMJC: Mean 73.9  4 students 90 RP  ~33% 80-90,btohqsg
Cause TMJC the COP is also higher,btohqsg
- teachers- competitive/ toxic environment?- portfolio opportunities,btohqsg
Also  my score can get scholarship if I go TMJC or asrjc?,btohqsg
Why u dw go sajc ah,btohqsg
I feel likeThe higher the score the better the teacher,btohqsg
Nah this isn’t the main concern,btohqsg
First and Second factor most impt,btohqsg
Which sch have v good cher,btohqsg
I v leaning towards TMJC leh,btohqsg
And i like this type of not so mugger environment,btohqsg
But asrjc is know for mugging bro,btohqsg
That time we go sec 5,btohqsg
Emb3 25 and below can alr right,btohqsg
One student international she wan go sec 5,btohqsg
But cannot cuz not under 18.,btohqsg
not the right gc  none of them pulling any hoes bruh,btohqsg
but you wouldn’t even get a single compliment for yours 😊😊,btohqsg
just let your hair grow rand,btohqsg
…. Wym  yesterday’s stream evident I get hoes,btohqsg
hahahahha its cos during triaging they wil lassess if you are urgent or not,btohqsg
if you complain of heart/chest pain  massive bleedings  you will be warded immediately,btohqsg
u wanna practice on me? LOL,btohqsg
hi why is there rubber duck and pocoyo,btohqsg
ya heart pain  like a symptom of heart attack,btohqsg
now i need a turtle sticker set,btohqsg
I got the girl reject  that heartpain,btohqsg
if you sound like you dyingimmediateif you got low fever or somethingwait 12h also won't die,btohqsg
He giving me prc hence my interest,btohqsg
This is the exams for adults 😂,btohqsg
Within SG  bonds can be split into Singapore Savings Bonds  Singapore Government Bonds  or Corporate Bonds,btohqsg
Corporate bonds can be split into retail tranche of non-retail tranche.It can be issued by private  public or government linked companies,btohqsg
