text,group
we are in the EU now 😂,btohqsg
Influenza trying to advert for Simi sai eatery which isn't even selling authentic sg food.. ngoh Hiang looks more like spring rolls (egg rolls in USA),btohqsg
And I thought we were in chynahhhh,btohqsg
I'm gonna assume he's American. 😂,btohqsg
Look like everyone has take leave or gone holiday. I reach office slightly earlier today. Roads not much cars.😂😂,btohqsg
Why you day day hello? 😂,btohqsg
Share tea but no one to share,btohqsg
Cos people see u chio bu so want hello to u everyday ma,btohqsg
Drink one leaving shop  the other later la,btohqsg
Aka the situation pretty ladies have to bear: unwanted attention.,btohqsg
He confirmed lose to your MP 😂,btohqsg
Self proclaimed to be your best friend 😂,btohqsg
Then soon doctor will have money earn liao,btohqsg
MP can change his name to whatever you want it to be,btohqsg
First pic ah. The love sbape plaque one.,btohqsg
@xPinkyzxthe oxley one the saba fish like super big size sia,btohqsg
U got eat at UB1 before?,btohqsg
Normally only the bread n Q,btohqsg
Nothing much hahaha.. new western stall heard so so,btohqsg
Only the bqk chor mee long Q loe,btohqsg
Chicken rice stall wanton noodle dont eat,btohqsg
Nvm cannot copy the link also,btohqsg
🧀 BHC Chicken 🧀🟢 FREE Cheese Balls🟡 w/ any chicken menu🟡 Dine-in🟣 Ends 7 MayLearn more:https://bit.ly/3LBVtSD@sgcheapo#bhcchicken#foodFor Advertising :https://t.me/sgcheapo_adminFacebook :https://fb.me/sgcheapoTelegram :https://t.me/sgcheapo,btohqsg
the video that LG posted lah. it says we are in europe lmao,btohqsg
Lol he scare until run away.,btohqsg
then go entertain those idiots meh? they deserve to be lonely,btohqsg
He hasn't see what u ladies do with frying pans@fracturedfairytale😂😂,btohqsg
frying pan is i use de,btohqsg
I said what ladies do with frying pans,btohqsg
Lol he just go around pm all the girls,btohqsg
you tag wrong lady..@fracturedfairytaledun cook and she dun use frying pan,btohqsg
Happy long weekend guys & gurls enjoy ur holiday,btohqsg
I saw my friend shared too,btohqsg
I also want pm lei 😂😂😂😂😂,btohqsg
Wa your new dp and photos,btohqsg
Next time we direct all the PM to you,btohqsg
I dont want unwanted attention LOL,btohqsg
I see already I got confused,btohqsg
That person not around liao 😂,btohqsg
Because you didn’t chat with him,btohqsg
I think leybit missed him more lol,btohqsg
Dont let your guard down. He is hiding somewhere to poke your piggu,btohqsg
Hearsay he go sex change op,btohqsg
All the more he like 😳,btohqsg
My friend cats very cute 😅,btohqsg
Later he come up behind you 😂,btohqsg
Go work. Today company got exhibition at changi village there.😂,btohqsg
Free money for ot i mean.😂,btohqsg
I thought after his drinking session 😂,btohqsg
Then she go one is what ah. Rehearsal?😂,btohqsg
