text,group
60$ bucks kns we make one Pips   please lower Comm,btohqsg
I trade THink n swim zero Comm,btohqsg
SGX already dont like penny...to be honest...that why most dont trade blue chips cause higher cost,btohqsg
Trade US Lo  most new younger trader dun trade sillypore shares,btohqsg
Yep 10bids profits...no penny also can earn 1,btohqsg
no use shouting .... mt will stay 1.12,btohqsg
Hph when they want push price ip their bid n ask weird one,btohqsg
US movements can heart attack 1...SG more relative less crazy,btohqsg
But no movement = no opportunity,btohqsg
SMM out all 156...good enuf for this week...take back capital,btohqsg
OXLEY position for this month special - GOTTA park there for a nice RALLIES up.,btohqsg
Ya...got 1 indon fren trade us mkt - every morn come to office with panda eyes but he makes 6 digits every month!!,btohqsg
wa not bad can celebrate mooncake fest,btohqsg
hard sia. must wait sgx remove minimum lot size,btohqsg
Only lose on REX....SMM more trustable got TEMASEK power,btohqsg
TG and RS - near day high  good chance tmr will fly higher,btohqsg
then can have stock with apple price,btohqsg
True ... dont be afraid of an active market....be more afraid of a dead market....lol,btohqsg
Sgx is the worst...compared to other bourses man,btohqsg
I think they probably covered le,btohqsg
This time round REX not easy...the way they do different..144 145 very sticky resistance,btohqsg
lols more like maybe let the company share price rise higher,btohqsg
haha 1 share like US market???Think the commission will be higher than your share purchase,btohqsg
Nowadays nobody shout 4 pm or 430 special liao,btohqsg
Burn the bb gaolat gaolat. Let them tio stuck. 😂,btohqsg
Tq. Going with you on Oxley...all the way!!,btohqsg
Actually think of it.. bb where got scare one.. already say they bb.  They will just sell off make it drop more.. And start again.. right? 🤔,btohqsg
Alot people stuck at 0.350 and 40 cent above,btohqsg
Ya..BB here very ungentleman...dont give chance,btohqsg
Tonight opening bell I just sell can Liao,btohqsg
Who chiong have to wait liao,btohqsg
alot of traps in the market now...,btohqsg
Bb cannot even spare and jia kopi is it!!,btohqsg
Last time mkt at least can move more than one day,btohqsg
In out must b lighting fast,btohqsg
Unfortunately they use robot lose them,btohqsg
Good advice .. just have to be nimble and swift if one to trade...otherwise  all goes to pay for brokerage and comm 🥺,btohqsg
RS take profit now  turning down,btohqsg
MT still fighting     hope to close 111/112,btohqsg
aspen bring very little to the table,btohqsg
I cut lost on this lose 1k plus,btohqsg
OXLEY take note for tml...BBs fire shot le,btohqsg
Now win 1 or 2 pips run,btohqsg
Mayb bb change their strategy again   must watch,btohqsg
Ya lord  indicators start to turn up,btohqsg
Mayb today they close higher instead of dump,btohqsg
If this is the case I will boycott this stock   heart attack,btohqsg
Really no chart to rely just gamble,btohqsg
OXLEY last min BBs eat up all 22cents....Good sign for tml to come...feels undervalued to me,btohqsg
this market really weak...best time to pick,btohqsg
